user_id,tenure_days,sessions_last_30d,payment_failures,support_tickets,feature_usage_score,churned
bb25acf7-8f6f-4675-80c7-066ff9038784,89,7,1,0,5.23,0
ce4b97ce-4805-43cb-a4f8-29659fe5fff4,19,18,0,1,9.52,0
631729dd-53e9-4fc6-9d08-919d04be0bf5,3,16,0,2,0.84,0
196e0b9f-c2a8-44c6-ab46-aa7851768b10,195,12,1,0,5.04,0
97a2cf55-2f39-42eb-b007-b209bd47974c,166,16,0,1,4.23,0
0c72448b-7b4e-4ffa-9c0c-94fb3e1fd8e2,32,9,1,0,3.61,0
6dbe1f96-c595-4a77-91e8-254e18e91877,47,8,0,3,6.24,0
622e697c-b088-4065-80da-b950f22f348f,4,8,0,1,2.14,0
f510c946-a7fb-45c5-b27e-3cbe5ab4d23b,324,18,0,1,5.18,0
1d6d7486-ce3f-41ba-83d9-ae979e67f460,661,7,0,0,3.9,0
5a14b28b-68ec-412c-aa0b-38d82484edb8,26,11,0,3,8.75,0
980a2abe-9a1d-4b2a-97c3-793b9837ca07,47,11,0,1,2.71,0
52e06f12-61c0-4e8c-a622-aae3083d8e6d,365,8,0,1,3.18,0
384bb459-3c87-4c80-9df2-0c881e1cb9d5,469,15,0,0,1.82,0
31a9d027-aa9c-44b1-adaf-f7a0de8224f4,97,15,0,2,9.47,0
301f8ebb-2609-4367-8524-9dad707ed032,9,15,0,0,5.48,0
cccbd1d1-1832-46a2-ad20-4d75fae2ae76,7,15,0,2,3.19,0
ef0cac59-fe26-4154-b24c-3dc3b718754c,153,13,1,1,2.8,0
e5b0dd3c-077b-4abc-b51a-49da65c1da2d,89,13,0,0,0.77,0
73029513-a404-409c-87c3-ef0c18a77128,5,8,1,2,7.91,0
83857a25-3a58-423b-9ef8-79bbf3546d61,157,9,1,0,7.97,0
3647de65-841b-47e1-9ef7-5ddb9ca05b97,2,10,1,0,7.48,0
a7ad5d72-2bcc-4877-8b7a-0b74e7a86393,278,11,0,1,2.02,0
bbaee19c-9a08-4791-9fe3-c7ffa9b92415,65,11,1,1,3.67,0
02345f37-59f3-4c3b-a0dc-107ea218aa0e,7,18,0,2,2.58,0
f655e86b-805d-43c7-bbd1-58f8cb5a0fc4,159,12,1,1,6.58,0
8033e629-1db6-46da-bf53-a149651ef922,91,10,1,0,3.27,0
d47e13f8-abb2-402b-bc19-e9c457d6d18a,655,14,0,1,4.95,0
9bc33f5c-abac-481b-b824-52448e1d1e8a,141,10,0,0,3.42,0
9fd75c11-ed89-40ea-af54-ecd4615e8551,57,17,1,1,6.52,0
acbc0dff-2bbd-4ef5-9159-f6e06f328b1f,222,13,0,0,5.2,0
14ca09aa-bf6a-420f-a768-939757077d75,57,9,0,1,2.84,0
f7c2b486-25ba-4139-ae83-00a9f72a372b,422,14,1,1,1.33,0
433d0ee7-aba2-489e-870d-98b16a282cec,84,16,1,1,8.92,0
6f5879d2-c5e4-4af3-b963-e447c703b26a,143,8,0,0,8.59,0
ceee3402-ba64-4680-9677-a437b28b21a2,9,15,0,1,4.76,0
b88958fb-7941-46cf-9129-5271e1beda35,99,15,1,1,5.12,0
4cd7221b-4665-42ab-bba9-5955bd99c8a1,321,9,0,0,3.45,0
4de36948-971e-4d82-86ea-aad3659b95cb,294,13,1,0,5.89,0
62e9b804-b749-4154-a8d9-dfc19fab5998,45,13,1,1,3.88,0
daa6e266-eba0-4d21-b09e-708b7bc98547,46,12,0,1,5.85,0
93f21311-67e9-4c32-ab84-e4cc8fc49e45,305,12,0,1,2.99,0
31ab84c0-5680-4b89-9150-132f88a98342,479,14,0,0,3.48,0
c2d3733a-5d2c-41f5-b7dd-1b9660ea9790,18,9,1,2,4.2,0
ce568b02-b805-4375-8897-bbb956495308,107,11,0,0,5.52,0
bf964eb8-297b-4203-b815-ecabb998a8ad,74,9,1,0,8.6,0
ada7e5a8-5752-4443-a30a-6d293337e0db,368,11,0,1,6.31,0
f384a06b-6d63-49b8-978d-a5b1b0e6eb6e,15,11,1,0,6.14,0
313431c2-b844-4055-8bbc-566efc66c050,42,17,0,0,5.75,0
3ae5c5a2-3e80-4b4f-b819-15133f1c7375,251,7,1,1,4.28,0
8621eb19-9142-4e2c-95c8-d6ee0975178f,9,16,1,2,3.07,0
c2bbd77d-b4a0-46e0-af95-54dcae0bf890,122,16,0,1,4.94,0
177372d8-c83d-491d-9a44-02ee9fd03662,105,8,0,1,2.18,0
cd5c66ce-c977-4feb-8247-abea2e601ad5,73,14,1,0,6.34,0
d7988936-223d-4d5e-861c-acb2ee557d90,90,16,0,0,6.86,0
e1319f69-7792-4f5d-ab12-2e3b777591e7,135,17,0,1,2.26,0
b97070ff-aa1e-4573-bdf7-1c69926782f0,31,19,1,0,1.62,0
a9c756ab-339e-4377-8ccc-ac62f98c5130,152,9,0,2,5.38,0
de013055-1df8-4477-80a2-3ce9b79e7333,294,12,0,1,3.19,0
f72b7f39-4b3a-4396-8e4a-2f4f2121525d,257,8,0,0,2.79,0
9387444e-b13d-41b0-80df-a84aed26e030,30,10,1,2,4.16,0
69194ead-27f3-4aa2-856b-6949c04736ea,29,18,0,0,3.75,0
4cb9492e-00cb-451c-8a77-b6f39c70fd8e,56,10,1,0,1.1,0
a7abe295-9392-42b4-9e3e-8dc3e1d389bb,80,12,0,1,3.97,0
e001a824-4bd0-455a-9472-40e2e3a42c03,94,13,0,4,8.68,0
71c6b25f-ece0-4136-9590-c1c9a6c80d23,204,16,1,0,6.29,0
b3126654-3154-4d9b-a043-1a45c8e1198f,10,18,0,1,5.24,0
724b4e55-8199-4e9c-8a2e-9e8228a239bf,6,15,0,0,6.14,0
7916466e-3474-43d9-a636-f1a654125340,89,10,1,1,8.16,0
fdff59d3-32b6-45bf-abe7-7d173385ee9d,215,15,1,1,2.94,0
cca62af3-ab93-4945-8762-87968cbde904,38,17,1,0,7.95,0
0119475f-7d22-49ee-9e0d-2cc2ec910849,184,14,0,1,8.2,0
ac7c5046-78ae-48cf-9368-c62941b888e1,54,8,0,1,3.49,0
5a84784f-e402-4205-b100-a308dcd4f4f4,391,12,0,0,3.24,0
578bd4c3-fca8-4a9b-853c-59d7278dce79,406,10,1,1,4.57,0
cdb0b595-151b-4e1f-a955-409c746cf118,63,9,0,0,7.75,0
a68bf157-c068-44b7-b826-af8c1945e143,47,19,1,0,5.35,0
1ff65ef7-d7aa-4d8b-bfb9-ee8b37e97410,95,13,0,1,4.01,0
054e883e-9c94-4249-b8f4-057e8ea7dc38,49,16,0,0,5.4,0
2df7977b-eed1-4853-87cf-a60000545707,200,13,0,1,3.84,0
f5289721-6fb3-4a0d-a9de-9f84ab07f790,314,11,1,1,7.66,0
4752305d-a133-4555-8b29-5143415c61fb,201,15,0,1,7.31,0
fe67def0-6188-4da2-82c2-0e29019ce444,313,14,0,1,4.74,0
b33e047a-b501-4b55-bd8a-63f6a9749f88,91,16,0,0,2.27,0
91c62980-d8c6-40f8-8c52-8de2660bcc3d,30,12,0,1,8.95,0
d555725c-a2ed-4416-b636-dca69736a4ea,241,11,0,0,6.86,0
13e840a8-3561-49d7-b203-19603f379e8b,80,12,0,0,4.64,0
e7119d79-17de-40a7-b07f-7a0b40cc0932,200,11,1,0,4.47,0
f0e1886a-5c32-44b5-aeba-8df22e89728e,56,13,0,1,5.07,0
1eb85aa1-2c8f-4b7f-9597-7fd9f4f9ffe1,15,8,0,3,6.29,0
b6013b61-d1dd-4640-90e4-cc261716b2ab,882,16,1,0,5.41,0
d7c74ce1-ef7b-4804-90a1-72ac4aaa9178,30,14,3,1,4.12,0
8389da47-725f-443c-ab26-e44a13d65e34,802,11,0,1,0.92,0
9a15b803-11e1-4686-9baf-70de5ad49af5,681,16,0,1,3.69,0
13df1f33-69d8-4315-ae5d-a29baa5131e2,284,17,3,0,9.04,0
911b14a5-3321-434f-bc93-e314047155fc,193,13,0,1,3.88,0
b9a9361b-7c1a-4364-b93d-3e7459004a43,155,12,0,1,1.03,0
1039870e-9775-4acb-aa08-bcbd3d2c84bc,361,15,0,1,6.95,0
1abe108b-d037-4377-8a48-6b38f7a01adb,61,20,0,4,7.64,0
73cde5e2-97f5-4177-a017-2a9c3a74e948,113,13,1,3,3.05,0
3aec3db9-6ebb-45ac-8641-72424cc58fc7,173,13,0,0,7.17,0
b08482cc-1940-4450-a250-0609e15c8857,95,14,2,1,5.86,0
4747a911-04da-4f21-85a8-c4cb61cbdd7b,100,16,0,1,2.37,0
65913b38-c937-4b92-ae8a-bdde775cb90e,72,10,1,0,2.51,0
6bd049a2-59e3-4c39-bf47-1d1b88cab656,149,12,0,4,6.63,0
3158106f-60ab-47d5-bdd6-0039be2bc696,342,12,0,1,3.83,0
663d391f-3d77-40ed-ab42-8c3fb941613c,40,11,1,4,8.76,0
06d94488-768f-4255-9517-861e920d0a5a,490,11,1,0,4.41,0
9280e16a-afec-43ea-9319-e737f569d359,210,15,1,1,7.95,0
94a81c06-0367-40f5-8085-9c13103f14c1,311,12,1,1,3.63,0
9ba981ce-dd40-4004-b972-3373c4e2e8b4,146,10,0,2,6.96,0
9c1ea0c8-1866-443d-91e7-77c9054e0c2f,272,17,1,1,4.53,0
d5fa1655-d231-43a8-a87d-030afcc9267f,2,12,1,2,5.91,0
5db41d99-adc8-4bdf-adcc-dc857e284a3a,307,5,0,0,1.95,0
2656c0fc-7f42-44d5-93cb-a1e8673c7646,7,12,2,0,4.31,0
d6a7da16-d5d8-4289-9ee4-019e4924cc77,397,10,2,3,5.79,0
1ab7a137-9194-407c-81d3-bd0ae1d3ef89,868,12,1,1,3.79,0
f900ec62-71f6-4c3b-af2e-defd610c954a,62,15,0,0,5.74,0
9964c314-a597-46e1-8971-845cf25e54a3,42,12,0,0,8.49,0
8f51f34e-624c-4564-bec3-81e67eeba3a1,260,18,0,1,0.35,0
1000df9e-8870-476b-b23a-417bb9af56bd,52,10,0,0,2.19,0
310e37ee-62cc-4ab3-9ff8-5baab4c298a7,361,12,2,0,6.36,0
6a93c525-b432-4932-b0da-e7811949ff75,19,11,1,0,3.41,0
f45d0ddd-49ac-4627-8eba-459439517830,24,15,0,0,4.44,0
7b4fe6e7-8991-459e-808e-cf7311218d51,696,13,0,1,7.61,0
768cb398-1e04-43dd-ab6d-6f97149ee6c0,201,12,3,0,6.7,0
d594704e-7e1d-4052-a1f7-7c13ad0cef1d,337,7,0,0,5.88,0
3c101327-fe5f-48be-b868-b1b07a5f2687,70,10,1,1,2.01,0
d5b11c2b-b3a3-4897-9a33-9cd4c6ab3556,203,12,0,2,5.24,0
4effee6c-f28d-4689-a31d-4e85fa034bb3,162,15,1,0,8.42,0
06ef1441-2066-46a6-af81-09740137f0cf,166,9,0,0,6.19,0
05a0a0ea-eaf0-4471-8811-b7605bac7980,206,12,0,2,2.18,0
9294517e-377b-40c9-98e7-188e8ca80e22,154,8,0,0,4.22,0
5b7f4dc8-3896-4f3c-9d14-d767d9222e50,100,17,0,1,1.35,0
828ac890-f840-40b9-83ae-c4512f4b5243,58,17,0,2,8.01,0
1c3a3c9b-8a5f-4900-98da-26a7c4358dbc,263,8,0,1,9.63,0
0ae1864f-9b78-4890-aea0-37372ba82f6f,46,12,0,1,5.6,0
fc4d9fee-aab2-4bde-9c0b-b7f6862c0f05,212,15,2,0,3.77,0
a60836a1-3c75-4202-9a31-29c46690f2b8,47,19,2,1,8.19,0
dc530675-f791-43b1-a374-5f130c68dc9b,176,9,0,0,5.25,0
5daae2a4-1099-415f-adef-e95bea0558d8,247,7,0,1,7.21,0
ed40a0eb-2e8f-4101-890b-dbd6ce8997d5,44,9,0,1,4.71,0
a5cabcee-23da-49cf-aac2-c165a251dcbc,11,7,0,1,8.77,0
ae47ddd3-1842-4da4-a786-3698ce2b831c,25,14,0,0,4.08,0
f478f260-59da-42d9-98b4-5b86ea55f93d,167,14,0,2,5.08,0
4f2f7656-5ab9-493a-b8f5-4baa88e56d76,340,7,1,1,5.85,0
5776a6ec-2b28-4ce5-816e-212cf1eacd84,8,15,1,1,6.96,0
8d4d9dc6-b26a-4d3c-b5cc-9d7077fa2c8b,238,13,1,0,6.59,0
6a42d412-ce93-4831-98a2-194afc518dc0,75,9,2,0,2.4,0
f4567ae6-309d-41ca-9e78-5784c0a1b418,117,15,1,0,5.75,0
711316f9-0f31-4e56-bc09-22de98ba5e54,475,14,1,0,5.94,0
cfb8e14f-c207-472c-868d-86a43861cc51,72,13,0,4,5.65,0
547a969f-abe9-425e-b4b9-87f4b7178ab9,112,9,0,0,8.07,0
5a62569d-86e6-4c30-843e-3474bfce3cda,2,17,0,2,1.96,0
5cc77215-6c7e-4959-920f-be1a8f6725cf,15,12,1,1,2.73,0
8e5bab57-0cb0-4964-8257-7b6dfb232fd6,53,11,0,0,7.67,0
1ed2822b-ad76-44b0-af10-2c2b4456b9f3,5,15,1,0,7.51,0
6f5bd862-4c68-400b-93df-a078ab06fe91,179,12,0,0,8.34,0
c21b53e4-fe13-4ba6-a46f-80fda98c9a58,100,13,0,1,1.31,0
1e76133c-4607-41eb-adce-807ccf54d27d,142,17,1,1,6.88,0
9b877525-6889-4000-abb8-29e611b3afad,34,11,0,2,8.44,0
8821ca11-f528-494f-874d-a4d0c263e1ea,63,11,0,0,5.69,0
842330c6-4b3a-4450-9b62-c8e69322b23b,196,13,0,2,6.92,0
b9b83037-74f8-4179-9330-410dfa8cb34a,604,12,1,0,4.63,0
ff1c4c18-754f-46fe-bc5a-5548cd88d533,9,17,0,0,3.72,0
28b8b932-8edf-4740-b27c-ab4ff89ad000,397,8,0,0,6.7,0
8cf4ac7d-103d-4083-8866-298ad279ed42,154,15,0,0,8.09,0
5d5df2dc-dbe7-40ad-98ca-f10bc9fc365f,149,14,0,1,4.27,0
724f1f44-6184-4358-9ff4-ae5c6c21983d,124,9,0,2,2.63,0
b9072990-1f3f-4e8c-8681-79455db14db6,12,10,1,0,7.82,0
c07e7643-0af9-4d72-b846-1cd54e96ee64,16,12,0,1,9.34,0
eb2590b3-0be4-4eb6-b0c5-052d0494b9e8,165,12,0,0,0.33,0
779db05d-1312-40de-84f0-5d7f70da34b3,75,13,0,0,8.51,0
3148ce45-cd69-4485-9ded-7edcea042aaa,448,13,0,2,5.0,0
57e122a1-684b-47e0-a551-e43b7c0e5bbd,93,10,0,1,5.45,0
3cf7fa12-e5aa-40f2-989b-1c00f07bb2b4,27,18,0,2,8.18,0
ab1692b7-7b70-43ed-b6dd-bc0e6445554a,225,16,1,0,8.0,0
bbaddd8a-8efd-4e23-ae18-f8ecd02beb06,62,18,1,1,4.99,0
0cb82b06-845a-4144-8e76-a55194b190d8,134,8,0,0,6.51,0
0386cedd-e544-4277-92b5-4d577d69ee00,215,12,1,1,4.25,0
698cb55d-7bbb-4b93-bc9f-c7230501c479,414,10,0,1,8.07,0
2d430849-bbf0-4573-a82c-281ff20db531,282,16,1,2,2.51,0
32efe462-c089-4193-be8b-5cfe3f4892fb,203,13,2,1,9.05,0
ebaf6fd5-29b3-4586-acf3-04d8ee35f4c5,204,10,0,0,5.23,0
c058a83c-23a7-47c4-b118-b2a2d99f1a46,525,11,0,0,4.26,0
720db8da-cd44-4900-a79d-8a0f40316016,63,9,0,0,1.22,0
77b21fa7-3c55-4b7e-982d-314ee02c9f31,1,11,0,0,3.92,0
e7e225c4-94cd-4d55-babc-d9519a0d21c7,57,13,0,1,4.65,0
6ed6cd76-36b7-43ff-873a-b16be0d42426,44,7,1,0,8.12,0
eb484ae3-1922-4662-9d19-47866b5855c4,195,10,1,2,2.36,0
60f6bf06-d788-4b28-b1ec-2a285f5b2bb0,180,11,0,0,8.63,0
e48226f7-7fb6-40a0-a55c-b6e5bdb22815,162,15,0,0,5.16,0
61e90a27-8fce-4dd9-81de-7d57dd561181,2,18,0,1,6.58,0
36fdeb03-2d58-4eae-9899-3b6e78c5742c,234,12,0,0,9.41,0
3b445e74-d1cc-4aab-a0e5-22f2af297b0b,70,11,1,2,6.46,0
1a967a7c-6ff0-42d3-8530-f3f0158418ad,196,18,0,0,4.4,0
e68d0533-cc6d-4d82-9fca-11d194a96086,146,12,1,2,5.33,0
24d01767-113a-418d-a9c6-78a9f072bba3,75,9,0,1,0.86,0
45a007ed-0005-4084-90ac-7ae017608648,26,10,0,2,2.31,0
24264103-a8ba-4ab0-8b99-c997ca120444,17,11,0,1,7.84,0
e5f437db-36cf-4f9e-8fd8-3c7822c5a98f,320,18,2,2,8.74,0
517fdc97-d5b7-41f2-b230-831017ec6eb3,451,12,0,2,4.4,0
7844f80c-b2e9-4ef4-b026-df961d674e86,188,13,1,1,6.05,0
6f807109-2eb8-4129-857d-e35ffe66d8af,19,6,0,0,4.2,0
d97f4098-c952-45cf-a5bf-4fab6910d171,92,11,0,2,5.33,0
3ca2927f-835f-4316-b5a4-b288d7940ecb,234,10,1,2,4.79,0
6020d091-a2c2-4dc9-90a0-90dbace4b856,272,14,1,1,7.52,0
bd2077f7-2b53-4a68-ab2d-cf3393492c36,22,7,0,2,2.5,0
fbe1e018-ba52-4bca-a49f-1bbbb6171bfc,1,7,0,1,3.11,0
66b000ef-f8fc-4645-8306-bed8d9af35f7,224,12,1,2,1.52,0
c2798e9c-69ff-415d-aa0b-64ec209dd34e,79,7,1,3,7.5,0
87369b28-fe82-4ac0-9e7d-8fddc37aed95,52,13,1,1,1.95,0
6ca95366-9b2e-4ad7-a9d2-aa2525d5cce0,2,12,1,0,3.68,0
94953362-b80c-4e18-a7bd-8cd3f3b4dc11,139,11,1,1,6.72,0
7579b8df-f41d-465d-8607-1a4546b146eb,342,18,1,0,3.35,0
39a838f4-5cf6-47af-82b3-255a8a197ccf,569,7,0,2,6.5,0
d43423de-9659-423b-894a-a0cc63bf0e68,150,9,0,0,2.99,0
61d3a751-52e5-49b7-a677-f21f72ca859d,130,13,1,0,0.97,0
db6cbcc8-53ff-4ba9-ab2b-cbeef5430937,16,9,0,1,1.59,0
9d229840-b2f7-41f4-bfd5-d417fd5d6d5a,143,15,2,1,3.38,0
31391f97-ac76-43df-adb0-402591928481,86,8,0,1,8.76,0
2698c277-ce94-4097-991e-e2b290c4cfa8,168,10,0,0,4.52,0
66ec753f-39b9-4f26-b1c6-19c047bab11c,88,7,2,0,3.83,0
6cff67e4-ff5d-4cba-a448-8bfe6a1ad6f3,49,12,0,1,9.05,0
62992280-d12b-4f64-9774-063d9203ea3a,17,13,1,0,7.69,0
295cfd27-baee-43fd-9aac-54088765059a,68,11,0,0,5.76,0
21c162d1-b40b-406e-a823-dd925018b6fe,18,8,1,0,0.92,0
cc93d14c-94bc-4c4a-bb3d-8c145521d5de,35,17,0,1,8.44,0
57a78809-50ac-4601-b1e2-2f2b838e01ab,786,7,1,0,3.97,0
481e48ee-07ba-41b8-a0af-8c4fb554cba8,105,13,0,1,9.31,0
e3a9b0de-e81e-47cc-8bd3-57315cb514f6,136,11,2,1,2.03,0
69c38b2b-9fbd-4073-bb99-d8bff16e4051,372,5,0,1,4.99,0
3be494b4-19ee-4334-aa81-c92b795706fe,975,15,0,0,5.07,0
5cbb60bf-364f-4c13-a8b8-defee782cbca,157,6,0,1,5.17,0
8193749c-da92-4aa3-b6cb-abd84e456211,301,10,1,1,8.53,0
3ba649c6-3cf1-4139-bb88-7c8ee6e4f702,71,9,1,0,7.19,0
96736720-f64b-48ee-bc91-fb14ab3215a4,65,14,0,2,3.9,0
32e977bc-3bc3-45a4-a15d-54d1c169d1c9,92,11,1,1,2.8,0
a153ab4c-1915-4d60-8148-12a1563abe6e,200,15,1,0,7.86,0
b392f057-5039-4dca-ac2b-ed57d7120108,206,17,3,1,9.08,0
94451cea-0336-4123-bcdc-583ef3bc14b5,68,10,1,0,3.74,0
8d2e1e9b-a9f9-4b12-a877-4705f37762da,25,14,0,0,0.99,0
dfb04207-cc80-4547-abab-a989900afa9f,180,8,0,1,5.08,0
5c71db07-362a-4160-9e14-3e0a910b1580,24,8,0,1,7.6,0
fd539ac0-db76-4d6b-b180-59ea83125c51,155,9,0,0,4.62,0
f28e44a9-291d-48eb-b512-76071945cdb9,212,16,0,2,2.46,0
c5a02d1d-1c94-4ebd-ae07-e890570944be,217,13,2,0,4.04,0
623077a4-42ee-4305-9d41-88a7e6225828,252,13,0,1,2.32,0
9d2ea72d-f89a-4638-9267-957efcdec778,371,17,4,2,4.22,0
3dad7468-1cbd-4a72-afea-eae9a68d1ddd,124,10,0,2,6.86,0
5c905b78-d6d3-4ce5-a08c-7346a115f0d9,235,14,0,0,5.28,0
11820b18-48d9-43a9-823f-51f5ff44c36a,173,12,1,0,5.67,0
94f3ece1-13c4-4768-958c-f241d1c10e40,37,8,1,0,1.7,0
85cb8889-5f33-4a18-9e11-86a65031c44c,4,6,1,1,5.07,0
42176440-17a1-4708-ba7d-1162852ba156,60,10,0,2,3.25,0
7508adee-ea25-4cd0-8361-2e40a372ff0d,105,15,0,1,5.56,0
cecd1308-f6c0-4c81-aa3a-80b1665b1d58,172,14,1,0,3.34,0
81909871-19e9-4668-8bf7-efe975ccf9bb,341,16,2,1,0.37,0
6c8c8f3e-dd81-4362-bed1-de4fc45dc4ac,39,9,1,1,4.46,0
d89053b6-7624-4cf1-87bc-ebbbc42ed199,24,3,0,0,5.93,0
375b2a09-eec3-4fb7-8c36-03554c2a6083,595,10,0,1,3.88,0
95dd7359-33bd-4386-91a0-803d5fa30543,20,9,2,1,7.3,0
e8fbbf8a-3bba-409d-8911-ecbc28c041f2,117,8,1,0,2.16,0
f21f5c86-1429-4bbe-bdea-29b5dcd95688,158,19,0,0,1.59,0
5bee6900-f0c0-42ba-9604-400df7d9ef9d,140,9,0,1,5.14,0
fafa71d9-2c8e-4ee2-aa6c-c88c6a770173,16,18,0,0,2.51,0
02bb61de-7d82-48b9-a212-928a8966c9bb,10,15,0,1,3.65,0
628dd61c-5038-49a6-b42a-29746da9899a,20,16,0,1,6.67,0
347cc9aa-28b4-4c6f-8ca2-48e45f492d86,158,9,0,1,9.47,0
a65411ce-3079-4e75-8987-afefbc571064,141,9,0,0,5.98,0
a0f8390c-7065-4362-b703-a0845674dcb6,47,8,0,0,9.25,0
adf95acd-142e-4a90-90c8-e02aff7fee97,182,10,0,0,5.99,0
e439c787-ce25-4bdd-a45d-0dd013b56f39,308,17,0,0,3.65,0
ca0cacd6-e52e-42b8-8725-92135a855cf9,7,11,0,1,5.23,0
b5f40ad4-9f3b-46e0-b737-a8d3f6d5c8d9,124,11,0,0,8.01,0
8c9d9345-330f-49e0-a4e7-72f8a0cb01dd,210,11,0,1,6.33,0
a72aeab2-5db0-4e69-afe9-db238b1bfdf4,52,13,1,0,3.77,0
5ae18ec9-1ff2-4ffb-9a74-9dd29b1e2ace,66,9,0,0,1.57,0
85f4f033-a0d6-4619-955a-d134a23b5002,171,9,0,2,7.15,0
7ad6d5aa-9a02-4dd1-ac45-28de6be18d78,410,12,0,0,5.69,0
242ab10c-aaa9-4162-af1f-4c023d4901bb,298,19,1,0,5.89,0
bc09818a-d646-4b5b-b041-ffb9521e96a1,157,10,0,0,7.02,0
488d452f-095d-4860-bf97-b94091e565b9,235,8,0,1,6.62,0
98b6cc56-8ee8-4cf5-90fd-c817250eafef,81,15,0,0,6.6,0
bec59acd-7f59-434f-ab32-f72659d0a740,184,12,0,3,8.38,0
1e36e76c-be69-4912-883d-9ac7f55701cc,112,13,1,0,4.69,0
6dad5752-babf-4c5b-a228-f789654c6438,37,13,0,0,2.71,0
eef5e765-26c4-47a8-9c50-2ace186b79c6,217,14,1,0,7.2,0
21e5b364-2ec2-43ac-9acc-c3c776042f87,146,12,1,1,5.27,0
d3273ab2-d10a-480b-a219-2a3eefcc2132,79,11,0,1,4.2,0
be9804dd-4445-4c47-aa40-81611c8762c5,436,17,0,0,3.74,0
35d669fd-a5ec-407a-b982-c43167e1c352,3,19,1,0,0.76,0
86273bb6-a017-4bc9-b721-5eee4d41d967,68,12,0,0,5.66,0
76019cfa-4472-45b1-9b48-de45a6f2549a,10,8,1,2,6.39,0
635fe7dc-30c5-42ff-a995-938c9b53def9,261,17,0,1,5.7,0
af695f72-2506-4cdc-a9a1-3da82bf830dc,217,12,2,1,6.27,0
5d81ef46-5bb4-4cc7-9669-331ec8297f5e,72,15,1,2,8.0,0
5f0eda84-116c-45c7-8cbc-06f2fa14adeb,202,13,1,2,5.51,0
9454b506-be41-40d1-b770-07b5719d0ea2,90,21,0,0,7.4,0
752fdee9-8d37-46be-ae57-3aa48a7b4b41,254,19,0,0,7.95,0
3f5d48e6-4a74-4cb7-8d49-979ee73a77b4,108,13,1,1,7.29,0
d656f47c-9a7e-4591-9cc5-6b5ad111e8dd,95,12,0,3,2.78,0
deaefc29-2281-4015-8908-18faf1778142,491,23,0,1,6.7,0
6bbf868d-5019-408a-abc4-3fe3e1bd98a9,51,12,2,2,5.16,0
a8f42c3f-5c45-4fbb-b946-30daa7a608d9,23,12,1,2,4.81,0
934560a4-377e-4f92-b088-33b643c2a321,158,4,1,1,4.55,0
2290c52e-ed82-45eb-a507-3d3feca187d7,627,9,0,0,2.5,0
e29ba972-61a3-4c78-a2cc-70cdcaf7013d,85,12,0,0,7.95,0
b938c1f3-d28a-4dbf-bbdd-31ced46865aa,11,7,0,1,1.86,0
20898ed2-6cb2-4015-b616-12d85c8cfdad,74,16,0,2,7.71,0
a5570cf2-563f-4397-900b-894161b0e576,126,14,1,1,5.02,0
3858dc69-82ab-402c-96cc-baf53709e64d,31,12,2,1,5.94,0
28dc4791-9b3d-40a5-9fdb-db3d2e80572c,193,16,0,1,3.63,0
850cd07e-1b6a-412b-ac6a-38fde06b983f,1097,15,1,0,5.71,0
320b4cb4-ce5b-45ed-95f3-a624611d1b8e,108,11,2,1,2.39,0
679d22da-6b46-4c06-b7f8-7034c3b4d9bf,78,13,0,0,6.48,0
883d987a-fa35-4250-870f-349ba7c929dc,92,10,2,0,4.75,0
d25f158d-d6ff-4652-9c79-dfa12168dbd3,22,18,0,0,8.26,0
7f762c69-595c-44bd-b0d8-9d1492fd4927,386,13,1,0,2.18,0
5e05bc0d-8fd0-4452-b1ac-3931c9049ceb,96,15,0,2,4.55,0
d5e19a8d-930f-4717-84d6-5fa24be57bbf,88,13,0,0,1.04,0
12970034-845c-4c5b-b185-5b1bc59cf6a0,194,11,0,1,4.7,0
22552919-a24c-4516-9853-26a389d1b949,105,10,0,1,5.35,0
dd696568-b519-4b49-8172-2c87d50f2f6a,188,7,4,1,2.42,0
96f1b032-9004-4bd9-a475-54dd62882982,11,5,3,1,5.63,1
d155f2a6-2744-4a98-9453-92bc963888f1,302,6,0,0,2.3,0
dd124ebe-675f-44e8-816b-5f82afa0e56e,507,6,0,0,5.0,0
09af9371-aa4a-4a0d-81de-f1bd97fc95bd,188,9,0,2,2.86,0
911a1d7c-d883-4091-914c-041bd2b4c9f7,556,17,1,2,7.47,0
55c0aed0-d6c2-4963-880b-d8edd9b713e0,29,9,1,0,1.44,0
1380fe16-214f-4427-abef-be1e4aaa4ff9,116,15,1,1,7.32,0
a22fbebc-0f2b-4fc4-8ca9-7c8ecaa791df,165,13,0,1,8.01,0
0167b199-bee6-4f61-8f0f-5e9543c31fe1,156,10,0,1,3.15,0
aa0428a8-d447-474c-9b28-8e2c9a8b57f0,92,14,1,0,2.44,0
d41d1c33-1539-4a4f-b53d-449ab06ea696,74,12,1,0,4.56,0
c9924b8a-3b02-4fd3-b554-b4f0ad086edc,24,12,1,0,5.13,0
65ff4257-02d3-4d93-8b95-b4286c13660d,89,13,1,1,1.48,0
4155b02b-dd27-4481-8d16-2829ed75254f,31,12,1,2,1.77,0
973143ab-7273-4776-a1c7-98ee4eef3613,238,15,2,0,5.58,0
212dcd2c-9181-485c-b94e-8befe993d60d,42,12,0,0,8.83,0
5a2fdb85-6268-4152-aea4-346cde6cc8ad,10,4,1,0,1.17,0
